,Employee_ID,Age,Critical_Job_Role,Risk_of_Loss,Impact_of_Loss,Future_Leader,Gender,Generation,Managerial_Employee,Minority,Organization_Tenure_Months,Salary,Employment_Type,Employment_Type_2,High_Potential,TimeInPrevPositionMonth,Current Functional Area,Current Job Level,Current Career Path,Current Performance Rating,Current Region,Current Country,CurCountryLat,CurCountryLon,Promotion within last 3 years,Changed Position within last 2 years,Change in Performance Rating,FunctionalAreaChangeType,JobLevelChangeType,Flight_Risk,age_binned,tenure_binned,salary_binned,Previous Functional Area,Previous Job Level,Previous Career Path,Previous Performance Rating,Previous Country,PrevCountryLat,PrevCountryLon,Previous Region,Previous Functional Area_new,Previous Job Level_new,Previous Career Path_new,Previous Performance Rating_new,Previous Country_new
18013,10390,31,Yes,Medium,Medium,Yes,Male,Generation Y,Non-Managerial,Non-Minority,108,30000,Full-Time,Regular,No,6,Support,3 - Senior,Functional,4 - Exceeds Expectations,EMEA,Germany,51.083420000000004,10.423447,No,No,0 - Not available,No change,No change,Yes,4,5,2,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
18014,14239,31,Yes,Medium,Medium,Yes,Male,Generation Y,Non-Managerial,Non-Minority,108,30000,Full-Time,Regular,No,6,Service,3 - Senior,Functional,0 - No performance Measurement,EMEA,Germany,51.083420000000004,10.423447,No,No,0 - Not available,No change,No change,Yes,4,5,2,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
18015,14273,31,Yes,Medium,Medium,Yes,Male,Generation Y,Non-Managerial,Non-Minority,108,30000,Full-Time,Regular,No,6,Support,4 - Expert / Manager,Functional,0 - No performance Measurement,EMEA,Germany,51.083420000000004,10.423447,No,No,0 - Not available,No change,No change,Yes,4,5,2,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
18016,14300,31,Yes,Medium,Medium,Yes,Male,Generation Y,Non-Managerial,Non-Minority,108,30000,Full-Time,Regular,No,6,Service,3 - Senior,Functional,0 - No performance Measurement,EMEA,Germany,51.083420000000004,10.423447,No,No,0 - Not available,No change,No change,Yes,4,5,2,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
18017,14316,31,Yes,Medium,Medium,Yes,Male,Generation Y,Non-Managerial,Non-Minority,108,30000,Full-Time,Regular,No,5,Service,4 - Expert / Manager,Functional,0 - No performance Measurement,EMEA,Germany,51.083420000000004,10.423447,No,No,0 - Not available,No change,No change,Yes,4,5,2,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
18018,14327,31,Yes,Medium,Medium,Yes,Male,Generation Y,Non-Managerial,Non-Minority,108,30000,Part-Time,Regular,No,5,Support,4 - Expert / Manager,Functional,0 - No performance Measurement,EMEA,Germany,51.083420000000004,10.423447,No,No,0 - Not available,External Hire,External Hire,Yes,4,5,2,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
18019,14339,31,No,Low,High,No,Male,Generation Y,Managerial,Non-Minority,108,120000,Full-Time,Regular,No,5,R&D,4 - Expert / Manager,Project / Management,4 - Exceeds Expectations,EMEA,Germany,51.083420000000004,10.423447,No,No,0 - Not available,No change,No change,Yes,4,5,6,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
18020,14401,31,Yes,Medium,Medium,Yes,Male,Generation Y,Non-Managerial,Non-Minority,108,50000,Full-Time,Temporary,No,5,Support,5 - Senior Expert / Senior Manager,Project / Management,0 - No performance Measurement,EMEA,Germany,51.083420000000004,10.423447,No,No,0 - Not available,No change,No change,Yes,4,5,3,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
18021,14117,31,Yes,Medium,Medium,Yes,Male,Generation Y,Non-Managerial,Non-Minority,108,50000,Full-Time,Regular,No,5,Support,4 - Expert / Manager,Project / Management,4 - Exceeds Expectations,EMEA,Germany,51.083420000000004,10.423447,No,No,0 - Not available,External Hire,External Hire,Yes,4,5,3,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
18022,14219,31,Yes,Medium,Medium,Yes,Male,Generation Y,Non-Managerial,Non-Minority,108,50000,Part-Time,Regular,No,5,Service,4 - Expert / Manager,Functional,0 - No performance Measurement,EMEA,Germany,51.083420000000004,10.423447,No,No,0 - Not available,No change,No change,Yes,4,5,3,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
18023,14235,31,Yes,Medium,Medium,Yes,Male,Generation Y,Non-Managerial,Non-Minority,108,50000,Full-Time,Regular,No,5,Support,4 - Expert / Manager,Functional,0 - No performance Measurement,EMEA,Germany,51.083420000000004,10.423447,No,No,0 - Not available,No change,No change,Yes,4,5,3,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
18024,10332,31,Yes,Medium,Medium,Yes,Male,Generation Y,Non-Managerial,Non-Minority,108,50000,Full-Time,Regular,No,5,Service,3 - Senior,Functional,0 - No performance Measurement,EMEA,Germany,51.083420000000004,10.423447,No,No,0 - Not available,No change,No change,Yes,4,5,3,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
18025,13904,31,Yes,Medium,Medium,Yes,Male,Generation Y,Non-Managerial,Non-Minority,108,50000,Full-Time,Regular,No,5,Service,3 - Senior,Functional,0 - No performance Measurement,Americas,USA,39.78373,-100.445882,No,No,0 - Not available,No change,No change,Yes,4,5,3,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
18026,13680,32,No,Low,Low,No,Male,Generation Y,Non-Managerial,Non-Minority,108,30000,Full-Time,Regular,No,5,Service,4 - Expert / Manager,Functional,4 - Exceeds Expectations,EMEA,Germany,51.083420000000004,10.423447,No,No,0 - Not available,External Hire,External Hire,Yes,4,5,2,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
18027,10802,32,Yes,Medium,Medium,Yes,Male,Generation Y,Non-Managerial,Non-Minority,108,50000,Full-Time,Temporary,No,3,Marketing,2 - Specialist,Functional,0 - No performance Measurement,APJ,China,35.000074,104.999927,No,No,0 - Not available,Intra-Functional Move,Same Level,Yes,4,5,3,Marketing,2 - Specialist,Functional,3 - Meets Expectations,Switzerland,46.798562,8.231974000000001,EMEA,1,1,1,2,49
18028,18203,32,Yes,Medium,Medium,Yes,Male,Generation Y,Non-Managerial,Non-Minority,108,30000,Full-Time,Regular,No,55,Sales,5 - Senior Expert / Senior Manager,Project / Management,3 - Meets Expectations,Americas,USA,39.78373,-100.445882,No,Yes,2 - Constant,Intra-Functional Move,Same Level,Yes,4,5,2,Sales,5 - Senior Expert / Senior Manager,Project / Management,3 - Meets Expectations,USA,39.78373,-100.445882,Americas,3,4,2,2,54
18029,20394,32,Yes,Medium,Medium,Yes,Male,Generation Y,Non-Managerial,Non-Minority,108,50000,Full-Time,Regular,No,52,Sales,3 - Senior,Functional,4 - Exceeds Expectations,APJ,China,35.000074,104.999927,No,Yes,1 - Increasing,Intra-Functional Move,Promotion,Yes,4,5,3,Sales,2 - Specialist,Functional,3 - Meets Expectations,China,35.000074,104.999927,APJ,3,1,1,2,8
18030,20579,32,Yes,Medium,Medium,Yes,Male,Generation Y,Non-Managerial,Non-Minority,108,30000,Full-Time,Regular,No,51,R&D,3 - Senior,Functional,3 - Meets Expectations,Americas,USA,39.78373,-100.445882,No,Yes,2 - Constant,Intra-Functional Move,Same Level,Yes,4,5,2,R&D,3 - Senior,Functional,3 - Meets Expectations,USA,39.78373,-100.445882,Americas,2,2,1,2,54
18031,20705,32,Yes,Medium,Medium,Yes,Male,Generation Y,Non-Managerial,Non-Minority,108,30000,Full-Time,Regular,No,51,R&D,4 - Expert / Manager,Project / Management,3 - Meets Expectations,Americas,USA,39.78373,-100.445882,No,Yes,2 - Constant,Intra-Functional Move,Same Level,Yes,4,5,2,R&D,4 - Expert / Manager,Functional,3 - Meets Expectations,USA,39.78373,-100.445882,Americas,2,3,1,2,54
18032,20770,32,Yes,Medium,Medium,Yes,Male,Generation Y,Non-Managerial,Non-Minority,108,30000,Full-Time,Regular,No,51,Sales,5 - Senior Expert / Senior Manager,Project / Management,3 - Meets Expectations,Americas,USA,39.78373,-100.445882,No,No,3 - Decreasing,Intra-Functional Move,Promotion,Yes,4,5,2,Sales,4 - Expert / Manager,Functional,5 - Consistently Exceeds Expectations,USA,39.78373,-100.445882,Americas,3,3,1,4,54
18033,20803,32,Yes,Medium,Medium,Yes,Male,Generation Y,Non-Managerial,Non-Minority,108,30000,Full-Time,Regular,No,50,R&D,4 - Expert / Manager,Project / Management,4 - Exceeds Expectations,Americas,USA,39.78373,-100.445882,No,Yes,2 - Constant,Intra-Functional Move,Same Level,Yes,4,5,2,R&D,4 - Expert / Manager,Functional,4 - Exceeds Expectations,USA,39.78373,-100.445882,Americas,2,3,1,3,54
18034,21035,33,No,Low,Low,No,Male,Generation Y,Non-Managerial,Non-Minority,108,30000,Full-Time,Regular,No,40,R&D,2 - Specialist,Functional,2 - Partially Meets Expectations,APJ,India,22.351115,78.667743,No,No,3 - Decreasing,Intra-Functional Move,Same Level,Yes,5,5,2,R&D,2 - Specialist,Functional,4 - Exceeds Expectations,India,22.351115,78.667743,APJ,2,1,1,3,20
18035,24175,33,No,Low,High,No,Male,Generation Y,Managerial,Non-Minority,108,120000,Full-Time,Regular,No,18,Service,4 - Expert / Manager,Functional,3 - Meets Expectations,Americas,USA,39.78373,-100.445882,No,Yes,1 - Increasing,Intra-Functional Move,Same Level,Yes,5,5,6,Service,4 - Expert / Manager,Functional,2 - Partially Meets Expectations,USA,39.78373,-100.445882,Americas,4,3,1,1,54
18036,24236,33,Yes,Medium,Medium,Yes,Male,Generation Y,Non-Managerial,Non-Minority,108,30000,Full-Time,Regular,No,16,R&D,4 - Expert / Manager,Functional,3 - Meets Expectations,Americas,USA,39.78373,-100.445882,No,Yes,2 - Constant,Intra-Functional Move,Same Level,Yes,5,5,2,R&D,4 - Expert / Manager,Functional,3 - Meets Expectations,USA,39.78373,-100.445882,Americas,2,3,1,2,54
18037,24570,33,Yes,Medium,Medium,Yes,Male,Generation Y,Non-Managerial,Non-Minority,108,30000,Part-Time,Regular,No,15,R&D,3 - Senior,Functional,4 - Exceeds Expectations,Americas,USA,39.78373,-100.445882,No,Yes,2 - Constant,Intra-Functional Move,Same Level,Yes,5,5,2,R&D,3 - Senior,Functional,4 - Exceeds Expectations,USA,39.78373,-100.445882,Americas,2,2,1,3,54
18038,26241,33,Yes,Medium,Medium,Yes,Male,Generation Y,Non-Managerial,Non-Minority,108,30000,Full-Time,Regular,No,24,Sales,4 - Expert / Manager,Functional,5 - Consistently Exceeds Expectations,Americas,USA,39.78373,-100.445882,No,Yes,1 - Increasing,Intra-Functional Move,Same Level,Yes,5,5,2,Sales,4 - Expert / Manager,Project / Management,3 - Meets Expectations,USA,39.78373,-100.445882,Americas,3,3,2,2,54
18039,26823,33,Yes,Medium,Medium,Yes,Male,Generation Y,Non-Managerial,Non-Minority,108,50000,Full-Time,Regular,No,0,Support,2 - Specialist,Functional,5 - Consistently Exceeds Expectations,EMEA,Russia,64.686314,97.745306,No,Yes,1 - Increasing,Intra-Functional Move,Same Level,Yes,5,5,3,Support,2 - Specialist,Functional,3 - Meets Expectations,Russia,64.686314,97.745306,EMEA,5,1,1,2,39
18040,26876,33,Yes,Medium,Medium,Yes,Male,Generation Y,Non-Managerial,Non-Minority,108,50000,Full-Time,Regular,No,0,Support,2 - Specialist,Functional,3 - Meets Expectations,EMEA,Russia,64.686314,97.745306,No,Yes,2 - Constant,Intra-Functional Move,Same Level,Yes,5,5,3,Support,2 - Specialist,Functional,3 - Meets Expectations,Russia,64.686314,97.745306,EMEA,5,1,1,2,39
18041,27233,33,Yes,Medium,Medium,Yes,Male,Generation Y,Non-Managerial,Non-Minority,108,50000,Part-Time,Regular,No,0,Support,2 - Specialist,Functional,3 - Meets Expectations,EMEA,Russia,64.686314,97.745306,No,Yes,2 - Constant,Intra-Functional Move,Same Level,Yes,5,5,3,Support,2 - Specialist,Functional,3 - Meets Expectations,Hungary,47.181759,19.506094,EMEA,5,1,1,2,19
18042,13750,25,Yes,High,High,Yes,Male,Generation Y,Non-Managerial,Minority,96,50000,Full-Time,Regular,No,5,R&D,3 - Senior,Functional,3 - Meets Expectations,EMEA,France,46.603353999999996,1.888334,No,No,0 - Not available,No change,No change,Yes,2,5,3,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
18043,10244,25,Yes,High,High,Yes,Male,Generation Y,Non-Managerial,Minority,96,50000,Full-Time,Regular,No,5,Marketing,3 - Senior,Functional,3 - Meets Expectations,Americas,Mexico,19.432601000000002,-99.133342,No,No,0 - Not available,No change,No change,Yes,2,5,3,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
18044,13331,25,Yes,High,High,Yes,Male,Generation Y,Non-Managerial,Minority,96,50000,Full-Time,Regular,No,5,Marketing,4 - Expert / Manager,Functional,0 - No performance Measurement,EMEA,Germany,51.083420000000004,10.423447,No,No,0 - Not available,External Hire,External Hire,Yes,2,5,3,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
18045,13398,25,Yes,High,High,Yes,Male,Generation Y,Non-Managerial,Minority,96,50000,Full-Time,Regular,No,5,Service,3 - Senior,Functional,0 - No performance Measurement,EMEA,Germany,51.083420000000004,10.423447,No,No,0 - Not available,No change,No change,Yes,2,5,3,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
18046,13409,25,Yes,High,High,Yes,Male,Generation Y,Non-Managerial,Minority,96,50000,Full-Time,Regular,No,5,Service,4 - Expert / Manager,Functional,3 - Meets Expectations,EMEA,Germany,51.083420000000004,10.423447,No,No,0 - Not available,No change,No change,Yes,2,5,3,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
18047,19637,27,Yes,High,High,Yes,Male,Generation Y,Non-Managerial,Minority,96,50000,Full-Time,Regular,No,52,R&D,4 - Expert / Manager,Functional,3 - Meets Expectations,EMEA,France,46.603353999999996,1.888334,No,No,3 - Decreasing,Intra-Functional Move,Same Level,Yes,3,5,3,R&D,4 - Expert / Manager,Project / Management,5 - Consistently Exceeds Expectations,France,46.603353999999996,1.888334,EMEA,2,3,2,4,15
18048,21569,27,Yes,High,High,Yes,Male,Generation Y,Non-Managerial,Minority,96,50000,Full-Time,Regular,No,36,Sales,2 - Specialist,Functional,3 - Meets Expectations,EMEA,Spain,40.002803,-4.003104,No,Yes,2 - Constant,Intra-Functional Move,Same Level,Yes,3,5,3,Sales,2 - Specialist,Functional,3 - Meets Expectations,Spain,40.002803,-4.003104,EMEA,3,1,1,2,47
18049,21603,27,Yes,High,High,Yes,Male,Generation Y,Non-Managerial,Minority,96,50000,Full-Time,Regular,No,36,Sales,3 - Senior,Functional,3 - Meets Expectations,APJ,Australia,-24.776108999999998,134.755,No,Yes,2 - Constant,Intra-Functional Move,Promotion,Yes,3,5,3,Sales,2 - Specialist,Functional,3 - Meets Expectations,Australia,-24.776108999999998,134.755,APJ,3,1,1,2,1
18050,22641,27,Yes,High,High,Yes,Male,Generation Y,Non-Managerial,Minority,96,50000,Full-Time,Regular,No,29,Service,3 - Senior,Functional,3 - Meets Expectations,EMEA,Italy,42.638426,12.674297,No,Yes,1 - Increasing,Intra-Functional Move,Promotion,Yes,3,5,3,Service,1 - Associate,Functional,1 - Does Not Meet Expectations,Italy,42.638426,12.674297,EMEA,4,0,1,0,24
18051,26191,28,Yes,High,High,Yes,Male,Generation Y,Non-Managerial,Minority,96,50000,Full-Time,Regular,No,24,R&D,2 - Specialist,Functional,4 - Exceeds Expectations,APJ,China,35.000074,104.999927,No,Yes,1 - Increasing,Intra-Functional Move,Same Level,Yes,3,5,3,R&D,2 - Specialist,Functional,3 - Meets Expectations,China,35.000074,104.999927,APJ,2,1,1,2,8
18052,15358,31,No,Medium,Low,Yes,Female,Generation Y,Non-Managerial,Minority,96,85000,Full-Time,Regular,No,7,R&D,4 - Expert / Manager,Project / Management,4 - Exceeds Expectations,EMEA,France,46.603353999999996,1.888334,No,No,3 - Decreasing,Intra-Functional Move,Same Level,Yes,4,5,5,R&D,4 - Expert / Manager,Project / Management,5 - Consistently Exceeds Expectations,France,46.603353999999996,1.888334,EMEA,2,3,2,4,15
18053,15360,31,No,Medium,Low,Yes,Female,Generation Y,Non-Managerial,Minority,96,85000,Full-Time,Regular,No,7,Sales,3 - Senior,Functional,2 - Partially Meets Expectations,EMEA,France,46.603353999999996,1.888334,No,No,3 - Decreasing,Intra-Functional Move,Promotion,Yes,4,5,5,Sales,2 - Specialist,Functional,3 - Meets Expectations,Spain,40.002803,-4.003104,EMEA,3,1,1,2,47
18054,15155,31,Yes,High,Medium,Yes,Male,Generation Y,Non-Managerial,Non-Minority,96,50000,Full-Time,Regular,No,6,Sales,2 - Specialist,Functional,3 - Meets Expectations,EMEA,Turkey,38.959759000000005,34.924965,No,Yes,2 - Constant,Intra-Functional Move,Same Level,Yes,4,5,3,Sales,2 - Specialist,Functional,3 - Meets Expectations,Turkey,38.959759000000005,34.924965,EMEA,3,1,1,2,52
18055,14759,31,No,Low,Medium,No,Female,Generation Y,Non-Managerial,Non-Minority,96,70000,Full-Time,Regular,No,6,Sales,2 - Specialist,Functional,4 - Exceeds Expectations,APJ,Australia,-24.776108999999998,134.755,No,Yes,2 - Constant,Intra-Functional Move,Demotion,Yes,4,5,4,Sales,3 - Senior,Functional,4 - Exceeds Expectations,Australia,-24.776108999999998,134.755,APJ,3,2,1,3,1
18056,14501,31,Yes,Low,Low,Yes,Male,Generation Y,Non-Managerial,Non-Minority,96,40000,Part-Time,Regular,Yes,6,Support,4 - Expert / Manager,Functional,0 - No performance Measurement,EMEA,Germany,51.083420000000004,10.423447,No,No,0 - Not available,No change,No change,Yes,4,5,2,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
18057,14511,31,No,Unallocated,Unallocated,No,Male,Generation Y,Non-Managerial,Minority,96,70000,Full-Time,Regular,No,6,Support,3 - Senior,Functional,0 - No performance Measurement,EMEA,Germany,51.083420000000004,10.423447,No,No,0 - Not available,No change,No change,Yes,4,5,4,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
18058,14529,31,No,Medium,High,No,Female,Generation Y,Managerial,Non-Minority,96,120000,Full-Time,Temporary,No,6,Sales,4 - Expert / Manager,Functional,0 - No performance Measurement,APJ,Japan,36.574844,139.239418,No,No,0 - Not available,Intra-Functional Move,Same Level,Yes,4,5,6,Sales,4 - Expert / Manager,Project / Management,3 - Meets Expectations,Japan,36.574844,139.239418,APJ,3,3,2,2,25
18059,14377,31,No,Medium,High,No,Female,Generation Y,Managerial,Non-Minority,96,120000,Full-Time,Temporary,No,5,Support,4 - Expert / Manager,Functional,0 - No performance Measurement,EMEA,Germany,51.083420000000004,10.423447,No,No,0 - Not available,External Hire,External Hire,Yes,4,5,6,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
18060,10362,31,No,Medium,High,No,Female,Generation Y,Managerial,Non-Minority,96,120000,Full-Time,Temporary,No,5,Service,3 - Senior,Functional,0 - No performance Measurement,EMEA,Germany,51.083420000000004,10.423447,No,No,0 - Not available,No change,No change,Yes,4,5,6,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
18061,14096,31,No,Medium,Low,Yes,Female,Generation Y,Non-Managerial,Minority,96,85000,Full-Time,Regular,No,5,Support,3 - Senior,Functional,0 - No performance Measurement,EMEA,Germany,51.083420000000004,10.423447,No,No,0 - Not available,No change,No change,Yes,4,5,5,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
18062,14140,31,Yes,High,Medium,Yes,Male,Generation Y,Non-Managerial,Non-Minority,96,50000,Full-Time,Regular,No,5,Support,4 - Expert / Manager,Functional,0 - No performance Measurement,Americas,USA,39.78373,-100.445882,No,No,0 - Not available,No change,No change,Yes,4,5,3,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
18063,14158,31,Yes,High,Medium,Yes,Male,Generation Y,Non-Managerial,Non-Minority,96,50000,Full-Time,Regular,No,5,Marketing,5 - Senior Expert / Senior Manager,Project / Management,0 - No performance Measurement,EMEA,Saudi Arabia,25.624261999999998,42.352833000000004,No,No,0 - Not available,No change,No change,Yes,4,5,3,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
18064,14170,31,No,Medium,Low,Yes,Female,Generation Y,Non-Managerial,Minority,96,85000,Full-Time,Regular,No,5,Marketing,2 - Specialist,Functional,0 - No performance Measurement,EMEA,Belgium,50.640735,4.6669599999999996,No,No,0 - Not available,No change,No change,Yes,4,5,5,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
18065,14200,31,No,Medium,Low,Yes,Female,Generation Y,Non-Managerial,Minority,96,85000,Full-Time,Regular,No,5,Support,3 - Senior,Functional,0 - No performance Measurement,EMEA,Germany,51.083420000000004,10.423447,No,No,0 - Not available,No change,No change,Yes,4,5,5,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
18066,14206,31,No,Low,Medium,No,Female,Generation Y,Non-Managerial,Non-Minority,96,70000,Full-Time,Temporary,No,5,Service,3 - Senior,Functional,0 - No performance Measurement,EMEA,Germany,51.083420000000004,10.423447,No,No,0 - Not available,No change,No change,Yes,4,5,4,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
18067,10318,31,No,Medium,High,No,Female,Generation Y,Managerial,Non-Minority,96,120000,Full-Time,Temporary,No,5,Support,4 - Expert / Manager,Functional,0 - No performance Measurement,EMEA,Germany,51.083420000000004,10.423447,No,No,0 - Not available,No change,No change,Yes,4,5,6,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
18068,10326,31,No,Medium,High,No,Female,Generation Y,Managerial,Non-Minority,96,120000,Full-Time,Temporary,No,5,Support,4 - Expert / Manager,Functional,0 - No performance Measurement,EMEA,Germany,51.083420000000004,10.423447,No,No,0 - Not available,No change,No change,Yes,4,5,6,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
